STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,POLLUTANT,Pollutants,SOURCE,Source,VESSEL,Vessel,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,UKR,Ukraine,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,46922.5375496821,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ARE,United Arab Emirates,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,1135271.86172135,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,VIR,United States Virgin Islands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,1867.15826796081,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,URY,Uruguay,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,12711.9124199867,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,VUT,Vanuatu,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,10158.6042909301,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,VEN,Venezuela,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,34974.4072483754,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,VNM,Viet Nam,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,477238.745048144,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,YEM,Yemen,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,3657.81337524256,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,W_O,Other countries,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-09,,648884.487648788,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,AUS,Australia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,232249.555952343,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BEL,Belgium,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,689011.645815846,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CAN,Canada,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,448003.880262006,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CHL,Chile,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,140234.064723818,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,COL,Colombia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,21769.210844211,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,DNK,Denmark,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,4064295.6426838,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,EST,Estonia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,76177.0943583852,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FIN,Finland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,324004.002459607,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,FRA,France,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,2095421.32059347,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,DEU,Germany,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,3402271.3615267,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GRC,Greece,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,7180480.1491781,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ISL,Iceland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,63218.5354774992,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,IRL,Ireland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,223603.730076302,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ITA,Italy,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1341902.95113089,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,JPN,Japan,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,5919127.23658658,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,KOR,Korea,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,3163960.82518178,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,LVA,Latvia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,31307.4351314027,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,LTU,Lithuania,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,22163.9044664799,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,LUX,Luxembourg,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,79638.415166372,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,MEX,Mexico,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,121955.886479181,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NLD,Netherlands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1604065.66993291,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NZL,New Zealand,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,44698.8079091702,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,NOR,Norway,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,2478380.95800401,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,POL,Poland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,114804.883678764,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,PRT,Portugal,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,57038.1846055093,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,SVN,Slovenia,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1811.89363884909,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ESP,Spain,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,333496.238228135,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,SWE,Sweden,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,410500.977248248,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CHE,Switzerland,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,3417007.20317879,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,TUR,Türkiye,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1229561.84180925,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GBR,United Kingdom,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,2590657.61929897,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,USA,United States,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,4604786.95567067,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ALB,Albania,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,3767.73962694154,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,DZA,Algeria,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,53150.3795319959,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ASM,American Samoa,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1001.88861171818,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,AGO,Angola,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,16489.3203692538,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,AIA,Anguilla,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,1603.58211914306,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,ARG,Argentina,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,69676.5836049125,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,AZE,Azerbaijan,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,39403.7327457925,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BHS,Bahamas,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,39356.3202648577,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BHR,Bahrain,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,8006.74870304172,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,GGY,Bailiwick of Guernsey,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,2056.15429050856,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BGD,Bangladesh,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,152701.063419289,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BRB,Barbados,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,3322.97281370741,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BLZ,Belize,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,10568.102756742,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BMU,Bermuda,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,621193.61433625,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BRA,Brazil,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,477885.155091921,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,VGB,British Virgin Islands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,88857.1298243197,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BRN,Brunei Darussalam,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,8966.87102788363,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,BGR,Bulgaria,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,60512.8575382848,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CPV,Cabo Verde,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,4156.65456559342,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CMR,Cameroon,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,5577.08069318194,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CYM,Cayman Islands,M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,21349.2524841765,,,,0,Units,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_MARITIME_TRANSPORT@DF_MARITIME_TRANSPORT(1.0),Maritime transport CO2 emissions (experimental),I,CHN,China (People’s Republic of),M,Monthly,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,ESTIMATED,Estimated by OECD,ALL_VESSELS,All vessels,2022-10,,6579897.88340639,,,,0,Units,0,Zero
